sku,period,model,actual,pred,abs_err,signed_err
E-CF-H-050,2026-03,M5_GlobalLGBM_v2,384.0,635.0468580797314,251.04685807973135,251.04685807973135
BXR-025-10LE-032,2026-03,M5_GlobalLGBM_v2,88.0,196.81261975624778,108.81261975624778,108.81261975624778
BXR-09-20-A-32,2026-03,M5_GlobalLGBM_v2,2160.0,983.8600541247483,1176.1399458752517,-1176.1399458752517
E-CF-H-110,2026-03,M5_GlobalLGBM_v2,1088.0,413.17617666688625,674.8238233331138,-674.8238233331138
ALS-065ARN-28BHA-35BHA,2026-03,M5_GlobalLGBM_v2,794.0,571.9881704873129,222.0118295126871,-222.0118295126871
BXR-13-20-A-32,2026-03,M5_GlobalLGBM_v2,2160.0,0.0,2160.0,-2160.0
SFC-050SA2-T212,2026-03,M5_GlobalLGBM_v2,1040.0,1062.2535944241567,22.253594424156745,22.253594424156745
ALS-040ARN-15BHA-19BHA,2026-03,M5_GlobalLGBM_v2,2095.0,292.1562852852501,1802.84371471475,-1802.84371471475
SFC-050SA2-T228,2026-03,M5_GlobalLGBM_v2,480.0,312.1995255389091,167.80047446109091,-167.80047446109091
CPG-030-T005B,2026-03,M5_GlobalLGBM_v2,0.0,241.26169237894112,241.26169237894112,241.26169237894112
SFC-080DA2-28B-35B,2026-03,M5_GlobalLGBM_v2,550.0,355.7698275817842,194.23017241821577,-194.23017241821577
SFC-050SA2-T229,2026-03,M5_GlobalLGBM_v2,340.0,248.8942028717511,91.1057971282489,-91.1057971282489
ALS-065ARN-25BHA-35BHA,2026-03,M5_GlobalLGBM_v2,226.0,248.8942028717511,22.894202871751105,22.894202871751105
SFC-050SA2-16B-14BC,2026-03,M5_GlobalLGBM_v2,0.0,303.5315446952056,303.5315446952056,303.5315446952056
SFC-060DA2-28B-35B,2026-03,M5_GlobalLGBM_v2,300.0,227.90790057424513,72.09209942575487,-72.09209942575487
BXW-05-10-54(本体）,2026-03,M5_GlobalLGBM_v2,600.0,282.40912482963927,317.59087517036073,-317.59087517036073
SPACER BOLT CF-A-030-S1-1360-G,2026-03,M5_GlobalLGBM_v2,100.0,1321.5392911967476,1221.5392911967476,1221.5392911967476
E-CF-H-160,2026-03,M5_GlobalLGBM_v2,224.0,248.8942028717511,24.894202871751105,24.894202871751105
BXW-03-10-112,2026-03,M5_GlobalLGBM_v2,514.0,317.27649038923045,196.72350961076955,-196.72350961076955
SFC-050SA2-16B-24B,2026-03,M5_GlobalLGBM_v2,0.0,303.5315446952056,303.5315446952056,303.5315446952056
CS-06-33G 24V 12DIN,2026-03,M5_GlobalLGBM_v2,0.0,193.51344738933105,193.51344738933105,193.51344738933105
CF-A-008-O0-1360,2026-03,M5_GlobalLGBM_v2,400.0,217.96191719290647,182.03808280709353,-182.03808280709353
SFC-010SA2-6.35B-8B,2026-03,M5_GlobalLGBM_v2,400.0,209.93673694812054,190.06326305187946,-190.06326305187946
SFC-040SA2-12B-14B,2026-03,M5_GlobalLGBM_v2,393.0,196.81261975624778,196.18738024375222,-196.18738024375222
ALS-020ARN-6BHA-8BHA,2026-03,M5_GlobalLGBM_v2,780.0,213.71585560408226,566.2841443959178,-566.2841443959178
SFC-050SA2-16B-11BC,2026-03,M5_GlobalLGBM_v2,240.0,253.1402644605754,13.140264460575395,13.140264460575395
SFC-050SA2-T211,2026-03,M5_GlobalLGBM_v2,700.0,227.90790057424513,472.0920994257549,-472.0920994257549
SFC-050SA2-18B-19B,2026-03,M5_GlobalLGBM_v2,391.0,236.7859561772937,154.2140438227063,-154.2140438227063
SFC-035DA2-12B-14B,2026-03,M5_GlobalLGBM_v2,37.0,227.90790057424513,190.90790057424513,190.90790057424513
SFC-030DA2-10B-14B,2026-03,M5_GlobalLGBM_v2,331.0,227.90790057424513,103.09209942575487,-103.09209942575487
BXW-04-10-22,2026-03,M5_GlobalLGBM_v2,0.0,282.40912482963927,282.40912482963927,282.40912482963927
ALS-040ARN-T014,2026-03,M5_GlobalLGBM_v2,600.0,257.93525361395234,342.06474638604766,-342.06474638604766
BXR-035-10LE-062,2026-03,M5_GlobalLGBM_v2,276.0,193.51344738933105,82.48655261066895,-82.48655261066895
SPACER BOLT CF-A-090-S1-1360-G,2026-03,M5_GlobalLGBM_v2,0.0,729.1121885020875,729.1121885020875,729.1121885020875
SFC-060DA2-25B-35B,2026-03,M5_GlobalLGBM_v2,400.0,196.81261975624778,203.18738024375222,-203.18738024375222
SFC-050SA2-12B-16B,2026-03,M5_GlobalLGBM_v2,341.0,208.9208664507052,132.0791335492948,-132.0791335492948
SFC-040DA2-17B-19B,2026-03,M5_GlobalLGBM_v2,225.0,196.81261975624778,28.187380243752216,-28.187380243752216
ALS-040ARN-15BHA-16BHA,2026-03,M5_GlobalLGBM_v2,160.0,227.90790057424513,67.90790057424513,67.90790057424513
SFC-060DA2-24B-25B,2026-03,M5_GlobalLGBM_v2,10.0,193.51344738933105,183.51344738933105,183.51344738933105
SFC-040DA2-12B-19B,2026-03,M5_GlobalLGBM_v2,112.0,231.99096702391657,119.99096702391657,119.99096702391657
ALS-055ARN-18BHA-22BHA,2026-03,M5_GlobalLGBM_v2,400.0,256.70103617828846,143.29896382171154,-143.29896382171154
SFC-050SA2-17B-19B,2026-03,M5_GlobalLGBM_v2,200.0,196.81261975624778,3.187380243752216,-3.187380243752216
ALS-030ARN-8BHA-14BHA,2026-03,M5_GlobalLGBM_v2,251.0,196.81261975624778,54.187380243752216,-54.187380243752216
ALS-030ABN-10BHA-14BHA,2026-03,M5_GlobalLGBM_v2,150.0,241.03201776611795,91.03201776611795,91.03201776611795
ALS-055ARN-20BHA-22BHA,2026-03,M5_GlobalLGBM_v2,44.0,193.51344738933105,149.51344738933105,149.51344738933105
